Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Media
8739899858,"Mar 19, 2023, 10:36:55 AM",Evening Run,Run,,851,2.09,,,false,,,activities/8739899858.gpx,,,851.0,777.0,2097.93994140625,3.7439942359924316,2.7000513076782227,20.685714721679688,17.785715103149414,21.700000762939453,42.599998474121094,7.163343906402588,0.1382308453321457,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2124.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.465264320373535,0.0,,,,0.0,,""
8746312433,"Mar 20, 2023, 12:45:52 PM",Evening Run,Run,,808,2.48,,,false,,,activities/8746312433.gpx,,,808.0,804.0,2482.429931640625,4.134002685546875,3.087599515914917,20.299999237060547,20.299999237060547,21.700000762939453,42.599998474121094,5.2746968269348145,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2505.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0723142623901367,0.0,,,,0.0,,""
8756971600,"Mar 22, 2023, 9:41:56 AM",Afternoon Run,Run,,209,0.71,,,false,,,activities/8756971600.gpx,,,209.0,206.0,710.3900146484375,4.5320000648498535,3.4484951496124268,7.005882263183594,1.0058823823928833,21.700000762939453,28.899999618530273,5.046264171600342,0.8446064591407776,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,726.4000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.3989953994750977,0.0,,,,0.0,,""
8757263821,"Mar 22, 2023, 10:38:51 AM",Evening Run,Run,,967,2.49,,,false,,,activities/8757263821.gpx,,,967.0,967.0,2490.3701171875,3.5360350608825684,2.575356960296631,20.68000030517578,20.68000030517578,21.700000762939453,42.599998474121094,5.973675727844238,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2513.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.575356960296631,0.0,,,,0.0,,""
8762995374,"Mar 23, 2023, 10:43:36 AM",Evening Run,Run,,928,2.46,,,false,,,activities/8762995374.gpx,,,928.0,925.0,2468.030029296875,3.5779786109924316,2.6681406497955322,20.6842098236084,20.6842098236084,21.700000762939453,42.599998474121094,4.962773323059082,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2490.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.659515142440796,0.0,,,,0.0,,""
8784603720,"Mar 27, 2023, 7:55:34 AM",Afternoon Run,Run,,1075,3.15,,,false,,,activities/8784603720.gpx,,,1075.0,1071.0,3157.739990234375,4.968005180358887,2.9484033584594727,20.55238151550293,35.4523811340332,21.700000762939453,42.599998474121094,5.517272472381592,-0.4718564450740814,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3151.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9374325275421143,0.0,,,,0.0,,""
8790324495,"Mar 28, 2023, 9:09:55 AM",Afternoon Run,Run,,2030,5.36,,,false,,,activities/8790324495.gpx,,,2030.0,2020.0,5362.8701171875,4.259997367858887,2.654886245727539,41.04954528808594,54.6495475769043,21.700000762939453,42.599998474121094,5.624210357666016,-0.2535955607891083,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5379.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.641808032989502,0.0,,,,0.0,,""
8796471273,"Mar 29, 2023, 9:39:09 AM",First 10k :>,Run,"",3803,10.00,,,false,,,activities/8796471273.gpx,,,3803.0,3800.0,10005.1396484375,3.633984327316284,2.6329314708709717,86.7317123413086,86.73169708251953,21.700000762939453,42.599998474121094,7.8430705070495605,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,10099.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.630854606628418,0.0,,,,0.0,,media/d624f4b8-71b3-4f47-b814-796cd04be621.jpg
8808536341,"Mar 31, 2023, 3:09:26 PM",Night Run,Run,,775,2.16,,,false,,,activities/8808536341.gpx,,,775.0,769.0,2161.080078125,3.7019989490509033,2.8102471828460693,20.2608699798584,20.160869598388672,21.700000762939453,42.599998474121094,5.742439270019531,0.004627315793186426,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2183.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7884905338287354,0.0,,,,0.0,,""
8811952729,"Apr 1, 2023, 9:41:28 AM",Afternoon Run,Run,,462,1.24,,,false,,,activities/8811952729.gpx,,,462.0,452.0,1245.010009765625,3.801999568939209,2.7544469833374023,20.10357093811035,0.5035714507102966,21.700000762939453,42.5,5.044179439544678,1.574284553527832,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1304.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.69482684135437,0.0,,,,0.0,,""
8812785754,"Apr 1, 2023, 11:58:11 AM",Evening Run,Run,,680,2.04,,,false,,,activities/8812785754.gpx,,,680.0,668.0,2042.949951171875,6.864001274108887,3.0583083629608154,20.136749267578125,8.836749076843262,22.600000381469727,37.0,24.91692543029785,0.5531217455863953,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2121.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.004338264465332,561.4000244140625,,,,0.0,,""
8817184732,"Apr 2, 2023, 8:27:39 AM",Afternoon Run,Run,,939,2.51,,,false,,,activities/8817184732.gpx,,,939.0,936.0,2515.830078125,4.069999694824219,2.687852621078491,22.645475387573242,22.54547691345215,21.700000762939453,42.599998474121094,7.772050380706787,0.003974831197410822,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2541.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.679265260696411,0.0,,,,0.0,,""
8823548292,"Apr 3, 2023, 8:48:49 AM",Afternoon Run,Run,,345,1.11,,,false,,,activities/8823548292.gpx,,,345.0,322.0,1117.43994140625,6.753991603851318,3.4703104496002197,21.402572631835938,3.902573585510254,23.399999618530273,42.099998474121094,26.339685440063477,1.5660797357559204,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1213.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2389564514160156,448.20001220703125,,,,0.0,,""
8829315653,"Apr 4, 2023, 8:47:06 AM",Afternoon Run,Run,,1770,5.04,,,false,,,activities/8829315653.gpx,,,1770.0,1767.0,5044.2099609375,3.9599997997283936,2.8546745777130127,45.33695983886719,45.23695755004883,21.700000762939453,42.599998474121094,8.25695514678955,0.0019824709743261337,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5095.2998046875,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,2.8498361110687256,0.0,,,,0.0,,""
8835660242,"Apr 5, 2023, 9:31:22 AM",Afternoon Run,Run,,1762,5.01,,,false,,,activities/8835660242.gpx,,,1762.0,1750.0,5012.60986328125,4.165999412536621,2.8643484115600586,40.95083236694336,40.95083236694336,21.700000762939453,42.599998474121094,5.366700649261475,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5057.89990234375,,,,,,,,,,,,,,,,13057383.0,,,,,,,,,,0.0,2.8448410034179688,0.0,,,,0.0,,""
8864238260,"Apr 10, 2023, 9:08:06 AM",Afternoon Run,Run,,957,2.64,,,false,,,activities/8864238260.gpx,,,957.0,951.0,2644.949951171875,3.7120118141174316,2.7812302112579346,22.902923583984375,22.80292320251465,21.700000762939453,42.5,5.267786026000977,0.0037807899061590433,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2669.800048828125,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,2.7637929916381836,0.0,,,,0.0,,""
8870811314,"Apr 11, 2023, 10:26:22 AM",Evening Run,Run,,1834,5.01,,,false,,,activities/8870811314.gpx,,,1834.0,1834.0,5012.81005859375,3.956005811691284,2.7332661151885986,41.18888854980469,41.18888854980469,21.700000762939453,42.599998474121094,5.4570207595825195,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5057.7001953125,,,,,,,,,,,,,,,,13057383.0,,,,,,,,,,0.0,2.7332661151885986,0.0,,,,0.0,,""
8876941554,"Apr 12, 2023, 9:33:06 AM",Afternoon Run,Run,"",4788,12.63,,,false,,,activities/8876941554.gpx,,,4788.0,4777.0,12629.25,5.285937309265137,2.6437618732452393,112.41740417480469,112.41699981689453,21.700000762939453,42.599998474121094,7.553479194641113,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,12750.5,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,2.637687921524048,20.0,,,,0.0,,media/c46d079b-508b-49cc-bc56-0149e6ef7b16.jpg
8889485778,"Apr 14, 2023, 2:34:15 PM",Night Run,Run,,1059,3.34,,,false,,,activities/8889485778.gpx,,,1059.0,1034.0,3339.449951171875,5.572021484375,3.229642152786255,18.92725372314453,32.92725372314453,25.5,44.400001525878906,35.888206481933594,-0.41923072934150696,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3398.300048828125,,,,,,,,,,,,,,,,13057383.0,,,,,,,,,,0.0,3.1533994674682617,670.7999877929688,,,,,,""
8893329448,"Apr 15, 2023, 9:36:32 AM",Afternoon Run,Run,,904,2.62,,,false,,,activities/8893329448.gpx,,,904.0,896.0,2620.820068359375,4.170019626617432,2.9250223636627197,20.46363639831543,20.263635635375977,21.700000762939453,42.5,5.877419471740723,0.0076311989687383175,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2643.89990234375,,,,,,,,,,,,,,,,13057383.0,,,,,,,,,,0.0,2.899137258529663,0.0,,,,,,""
8893505490,"Apr 15, 2023, 10:04:34 AM",Evening Run,Run,,900,2.53,,,false,,,activities/8893505490.gpx,,,900.0,900.0,2534.0400390625,4.4580078125,2.8156001567840576,20.226316452026367,20.226316452026367,21.700000762939453,42.400001525878906,5.154646396636963,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2555.89990234375,,,,,,,,,,,,,,,,13057383.0,,,,,,,,,,0.0,2.8156001567840576,0.0,,,,,,""
8900880943,"Apr 16, 2023, 12:04:31 PM",Evening Run,Run,,2369,6.40,,,false,,,activities/8900880943.gpx,,,2369.0,2369.0,6403.080078125,4.715966701507568,2.702862024307251,41.3650016784668,61.064998626708984,21.700000762939453,42.599998474121094,5.263090133666992,-0.3076644241809845,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6410.39990234375,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,2.702862024307251,0.0,,,,,,""
8911472918,"Apr 18, 2023, 9:55:01 AM",Afternoon Run,Run,,247,1.00,,,false,,,activities/8911472918.gpx,,,247.0,247.0,1003.6599731445312,5.260000705718994,4.063400745391846,0.0,20.899999618530273,21.700000762939453,42.599998474121094,-0.5224664807319641,-2.082378625869751,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,964.0999755859375,,,,,,,,,,,,,,,,13057383.0,,,,,,,,,,0.0,4.063400745391846,0.0,,,,,,""
8911889481,"Apr 18, 2023, 10:51:57 AM",Evening Run,Run,,1745,5.39,,,false,,,activities/8911889481.gpx,,,1745.0,1723.0,5398.7998046875,6.64599609375,3.1333718299865723,26.163249969482422,21.46324920654297,27.299999237060547,39.5,19.473125457763672,0.08705638349056244,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5500.0,,,,,,,,,,,,,,,,13057383.0,,,,,,,,,,0.0,3.0938680171966553,1413.0999755859375,,,,,,""
8918010314,"Apr 19, 2023, 9:57:54 AM",Afternoon Run,Run,,3850,10.62,,,false,,,activities/8918010314.gpx,,,3850.0,3850.0,10621.33984375,4.244000434875488,2.758789539337158,87.38512420654297,101.18512725830078,21.700000762939453,42.599998474121094,8.241817474365234,-0.1299271136522293,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,10689.2001953125,,,,,,,,,,,,,,,,13057383.0,,,,,,,,,,0.0,2.758789539337158,0.0,,,,,,""
8923677849,"Apr 20, 2023, 9:14:45 AM",Afternoon Run,Run,,1528,4.42,,,false,,,activities/8923677849.gpx,,,1528.0,1487.0,4424.009765625,5.267992973327637,2.9751243591308594,32.3818359375,19.68183708190918,23.100000381469727,37.0,23.923486709594727,0.2870698869228363,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4554.0,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,2.895294427871704,600.5,,,,,,""
8925322797,"Apr 20, 2023, 2:41:43 PM",Night Run,Run,,2386,6.27,,,false,,,activities/8925322797.gpx,,,2386.0,2379.0,6271.93017578125,4.0579986572265625,2.6363725662231445,41.362770080566406,61.06277084350586,21.700000762939453,42.599998474121094,5.693520545959473,-0.31409788131713867,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6280.2001953125,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,2.6286380290985107,0.0,,,,,,""
8947799646,"Apr 24, 2023, 10:54:28 AM",Evening Run,Run,,2034,5.72,,,false,,,activities/8947799646.gpx,,,2034.0,2031.0,5725.77978515625,4.113965034484863,2.819192409515381,59.72477340698242,44.324771881103516,21.700000762939453,42.5,7.117444038391113,0.2689589858055115,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5821.89990234375,,,,,,,,,,,,,,,,13057383.0,,,,,,,,,,0.0,2.8150343894958496,0.0,,,,,,""
8953199253,"Apr 25, 2023, 9:46:45 AM",Afternoon Run,Run,,1549,4.37,,,false,,,activities/8953199253.gpx,,,1549.0,1521.0,4371.8798828125,4.2760009765625,2.8743457794189453,34.97349548339844,42.47349548339844,21.700000762939453,42.599998474121094,5.578797817230225,-0.171550914645195,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4399.7998046875,,,,,,,,,,,,,,,,13057383.0,,,,,,,,,,0.0,2.8223886489868164,0.0,,,,,,""
8959235898,"Apr 26, 2023, 8:42:06 AM",dead leg,Run,,2586,3.89,,,false,,,activities/8959235898.gpx,,,2586.0,2158.0,3890.469970703125,5.227499961853027,1.8028128147125244,41.35640335083008,23.456401824951172,21.700000762939453,42.599998474121094,5.997071743011475,0.46009865403175354,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3976.0,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,1.504435420036316,0.0,,,,,,""
8978054340,"Apr 29, 2023, 1:33:15 PM",painnn,Walk,,2417,3.11,,,false,,,activities/8978054340.gpx,,,2417.0,2396.0,3116.8701171875,2.487988233566284,1.3008639812469482,28.975000381469727,28.174999237060547,21.700000762939453,42.599998474121094,16.442594528198242,0.025666773319244385,,,80.0,54.62766647338867,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,1.2895615100860596,10.699999809265137,,,,4154.0,,""
8983923895,"Apr 30, 2023, 11:21:43 AM",Evening Walk,Walk,,5746,7.82,,,false,,,activities/8983923895.gpx,,,5746.0,5606.0,7821.35986328125,3.366015672683716,1.3951765298843384,67.4183349609375,64.9183349609375,21.700000762939453,42.599998474121094,14.224197387695312,0.03196375072002411,,,94.0,56.93659210205078,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,1.3611834049224854,0.0,,,,9874.0,,""
8990868297,"May 1, 2023, 12:59:32 PM",Evening Walk,Walk,,5116,7.82,,,false,,,activities/8990868297.gpx,,,5116.0,5029.0,7822.490234375,3.522021532058716,1.5554763078689575,67.00838470458984,64.90838623046875,21.700000762939453,42.599998474121094,12.945638656616211,0.026845671236515045,,,107.0,59.677490234375,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,1.5290247201919556,0.0,,,,9704.0,,""
8995434785,"May 2, 2023, 9:23:36 AM",Afternoon Walk,Walk,,4105,6.68,,,false,,,activities/8995434785.gpx,,,4105.0,4010.0,6682.580078125,4.343994140625,1.6664788722991943,42.16570281982422,44.96570587158203,20.100000381469727,42.400001525878906,19.659542083740234,-0.04189998283982277,,,92.0,64.35234832763672,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,1.6279122829437256,935.7000122070312,,,,8082.0,,""
9003672069,"May 3, 2023, 4:12:22 PM",Night Run,Run,My leg is back,516,1.38,,,false,,,activities/9003672069.gpx,,,516.0,499.0,1380.5400390625,7.301999568939209,2.766613245010376,8.897200584411621,21.697200775146484,21.5,35.29999923706055,13.979521751403809,-0.927173376083374,,,93.0,85.6059341430664,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1394.0,,,,,,,,,,,,,,,,13057383.0,,,,,,,,,,0.0,2.6754651069641113,162.60000610351562,,,,1454.0,,""
9007326587,"May 4, 2023, 6:27:33 AM",Afternoon Run,Run,,857,1.23,,,false,,,activities/9007326587.gpx,,,857.0,404.0,1230.9200439453125,5.143994331359863,3.0468318462371826,0.0,-0.30000001192092896,5.0,7.0,12.698437690734863,0.02437201328575611,,,91.0,85.48818969726562,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1235.5999755859375,,,,,,,,,,,,,,,,13057383.0,,,,,,,,,,0.0,1.4363127946853638,0.0,,,,1500.0,,""
9007420805,"May 4, 2023, 6:48:10 AM",Afternoon Run,Run,,1301,2.86,,,false,,,activities/9007420805.gpx,,,1301.0,1178.0,2859.9599609375,4.704003810882568,2.427809715270996,0.0,0.0,5.0,7.0,8.032159805297852,0.0,,,92.0,83.3783187866211,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2869.39990234375,,,,,,,,,,,,,,,,13057383.0,,,,,,,,,,0.0,2.1982781887054443,0.0,,,,2636.0,,""
9007529600,"May 4, 2023, 7:10:26 AM",Campus runnerz,Run,,225,0.85,,,false,,,activities/9007529600.gpx,,,225.0,225.0,850.010009765625,4.61199951171875,3.777822256088257,0.0,0.20000000298023224,5.0,7.0,2.5839827060699463,-0.023529134690761566,,,94.0,87.90908813476562,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,853.2999877929688,,,,,,,,,,,,,,,,13057383.0,,,,,,,,,,0.0,3.777822256088257,0.0,,,,664.0,,media/f2978307-bb51-406a-98b6-cab3c2f2bd68.jpg
9008981069,"May 4, 2023, 6:02:50 AM",Afternoon Run,Run,,915,2.03,,,false,,,activities/9008981069.fit,,,915.0,790.0,2038.5400390625,4.4739990234375,2.580430507659912,0.0,-0.800000011920929,5.0,7.0,2.5167784690856934,0.03924377262592316,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2042.199951171875,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,2.227912664413452,0.0,,,,,,""
9014325735,"May 5, 2023, 10:16:29 AM",Evening Run,Run,,1773,5.17,,,false,,,activities/9014325735.gpx,,,1773.0,1688.0,5175.259765625,8.41796875,3.0659122467041016,34.46371841430664,34.163719177246094,24.700000762939453,43.599998474121094,25.443328857421875,0.005796810612082481,,,91.0,84.80162048339844,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5356.60009765625,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,2.9189281463623047,476.79998779296875,,,,4686.0,,""
9020790134,"May 6, 2023, 12:25:10 PM",Evening Run,Run,,658,2.05,,,false,,,activities/9020790134.gpx,,,658.0,654.0,2052.52001953125,5.624005317687988,3.1384098529815674,8.165018081665039,8.665018081665039,34.29999923706055,40.099998474121094,14.106572151184082,-0.024360299110412598,,,91.0,85.07395935058594,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2072.300048828125,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,3.1193313598632812,259.3999938964844,,,,1856.0,,""
9026413346,"May 7, 2023, 9:05:05 AM",Afternoon Run,Run,,5890,13.18,,,false,,,activities/9026413346.gpx,,,5890.0,5575.0,13182.6396484375,19.587011337280273,2.3645989894866943,156.36367797851562,151.76400756835938,18.700000762939453,40.400001525878906,49.68421173095703,0.03489437699317932,,,96.0,73.99618530273438,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,14060.900390625,,,,,,,,,,,,,,,,13057383.0,,,,,,,,,,2.0,2.2381391525268555,2954.199951171875,,,,11352.0,,""
9038632168,"May 9, 2023, 10:28:36 AM",Evening Run,Run,,1087,3.15,,,false,,,activities/9038632168.gpx,,,1087.0,1069.0,3158.199951171875,7.564001560211182,2.9543497562408447,11.455921173095703,12.955921173095703,32.79999923706055,40.0,13.81694221496582,-0.04749540984630585,,,89.0,82.23483276367188,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3186.699951171875,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,2.9054276943206787,332.1000061035156,,,,2940.0,,""
9044422205,"May 10, 2023, 8:27:22 AM",ligo sa ulan run,Run,"",855,2.08,,,false,,,activities/9044422205.gpx,,,855.0,743.0,2079.050048828125,4.099999904632568,2.7981832027435303,21.514108657836914,20.414100646972656,14.5,22.600000381469727,8.097128868103027,0.05290877819061279,,,106.0,83.84835052490234,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2120.89990234375,,,,,,,,,,,,,,,,13057383.0,,,,,,,,,,0.0,2.4316375255584717,120.0999984741211,,,,2106.0,,media/4c3c5a62-34b6-47dd-9080-1e2834403a62.jpg
9044599766,"May 10, 2023, 9:22:12 AM",Afternoon Run,Run,,1206,2.35,,,false,,,activities/9044599766.gpx,,,1206.0,894.0,2355.77001953125,4.64801025390625,2.63508939743042,13.384929656982422,6.88493013381958,15.899999618530273,23.100000381469727,14.350987434387207,0.27591827511787415,,,93.0,83.74454498291016,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2404.10009765625,,,,,,,,,,,,,,,,13057383.0,,,,,,,,,,0.0,1.9533748626708984,702.4000244140625,,,,3080.0,,""
9074749981,"May 15, 2023, 10:42:15 AM",Evening Run,Run,,952,3.64,,,false,,,activities/9074749981.gpx,,,952.0,952.0,3640.169921875,6.404000759124756,3.8237078189849854,26.26800537109375,25.168004989624023,35.29999923706055,38.70000076293945,4.320986270904541,0.030218370258808136,,,91.0,85.6125259399414,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3671.800048828125,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,3.8237078189849854,17.399999618530273,,,,2700.0,,""
9080592923,"May 16, 2023, 10:20:41 AM",School run,Run,"",561,2.03,,,false,,,activities/9080592923.gpx,,,561.0,561.0,2031.1099853515625,4.718000411987305,3.6205170154571533,0.0,1.2000000476837158,5.0,7.0,3.5056967735290527,-0.05908099561929703,,,94.0,88.60179901123047,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2036.4000244140625,,,,,,,,,,,,,,,,13057383.0,,,,,,,,,,0.0,3.6205170154571533,0.0,,,,1668.0,,media/a6122ec1-5f80-41fb-821e-c1ba9c7596cd.jpg|media/bd6379cd-eaa4-44cb-bb1b-01b0d0407259.jpg
9088358839,"May 17, 2023, 2:53:07 PM",Night Run,Run,,1471,4.02,,,false,,,activities/9088358839.gpx,,,1471.0,1448.0,4019.639892578125,7.132006645202637,2.775994300842285,18.26558494567871,31.46558380126953,22.700000762939453,36.79999923706055,14.26661205291748,-0.32838761806488037,,,96.0,82.89845275878906,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4075.60009765625,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,2.7325899600982666,1379.9000244140625,,,,3874.0,,""
9094976887,"May 18, 2023, 3:23:01 PM",Night Run,Run,,1207,3.57,,,false,,,activities/9094976887.gpx,,,1207.0,1193.0,3573.469970703125,5.016015529632568,2.9953646659851074,28.264869689941406,38.264869689941406,16.600000381469727,35.20000076293945,42.813499450683594,-0.27984005212783813,,,98.0,86.0391845703125,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3691.5,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,2.9606213569641113,1525.4000244140625,,,,3480.0,,""
9106646030,"May 20, 2023, 1:51:56 PM",Night Run,Run,,1880,5.57,,,false,,,activities/9106646030.gpx,,,1880.0,1859.0,5569.18994140625,5.425000190734863,2.9957988262176514,36.134281158447266,35.33428192138672,22.700000762939453,39.5,28.43142318725586,0.014364746399223804,,,91.0,84.3609390258789,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5708.7998046875,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,2.9623351097106934,2269.0,,,,5128.0,,""
9111718981,"May 21, 2023, 9:33:00 AM",Gotham city run,Run,"",4139,11.05,,,false,,,activities/9111718981.gpx,,,4139.0,4115.0,11051.830078125,6.325976371765137,2.6857423782348633,88.31929779052734,87.41929626464844,20.100000381469727,42.599998474121094,47.8985710144043,0.00814344733953476,,,102.0,84.54969787597656,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,11221.2998046875,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,2.6701691150665283,2161.800048828125,,,,10910.0,,media/14568b33-b3c1-4da5-9309-62ba13f746ee.jpg
9117916992,"May 22, 2023, 9:33:51 AM",Afternoon Run,Run,"",2035,5.50,,,false,,,activities/9117916992.gpx,,,2035.0,1931.0,5499.66015625,5.0970001220703125,2.8480892181396484,34.13051223754883,40.13050079345703,21.700000762939453,42.599998474121094,23.46989631652832,-0.10909765213727951,,,94.0,84.6418228149414,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5591.89990234375,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,2.702535629272461,461.5,,,,5364.0,,media/ba1112e7-659f-455b-acca-0e1c9e3666b1.jpg
9124449532,"May 23, 2023, 11:07:39 AM",Evening Run,Run,,825,2.57,,,false,,,activities/9124449532.gpx,,,825.0,822.0,2573.929931640625,4.457995414733887,3.1313016414642334,22.51152801513672,22.51152801513672,21.700000762939453,42.599998474121094,6.920453071594238,0.0,,,94.0,88.3411636352539,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2599.39990234375,,,,,,,,,,,,,,,,13057376.0,,,,,,,,,,0.0,3.119915008544922,0.0,,,,2404.0,,""
